Ref,Rank,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format
aaTeamsODIs2017_082,82,t002,SwitzerlandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,46,42.56,2017,December,ODIs
aaTeamsODIs2017_083,83,t003,CameroonODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,21,42.14,2017,December,ODIs
aaTeamsODIs2017_084,84,t004,BahamasODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,17,41.72,2017,December,ODIs
aaTeamsODIs2017_085,85,t005,IsraelODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,27,41.30,2017,December,ODIs
aaTeamsODIs2017_086,86,t006,CroatiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,14,40.89,2017,December,ODIs
aaTeamsODIs2017_087,87,t007,SloveniaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,49,40.48,2017,December,ODIs
aaTeamsODIs2017_088,88,t008,FijiODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,37,40.07,2017,December,ODIs
aaTeamsODIs2017_089,89,t001,Cook IslandsODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,28,39.67,2017,December,ODIs
aaTeamsODIs2017_090,90,t002,IndonesiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,36,39.27,2017,December,ODIs
aaTeamsODIs2017_091,91,t003,JapanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,21,38.88,2017,December,ODIs
aaTeamsODIs2017_092,92,t004,MaliODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,15,38.49,2017,December,ODIs
aaTeamsODIs2017_093,93,t005,GambiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,46,38.11,2017,December,ODIs
aaTeamsODIs2017_094,94,t006,CambodiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,40,37.73,2017,December,ODIs
aaTeamsODIs2017_095,95,t007,MyanmarODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,46,37.35,2017,December,ODIs
aaTeamsODIs2017_096,96,t008,MongoliaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,18,36.98,2017,December,ODIs
aaTeamsODIs2017_097,97,t009,MaliODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,30,36.61,2017,December,ODIs
aaTeamsODIs2017_098,98,t010,GambiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,41,36.24,2017,December,ODIs
aaTeamsODIs2017_099,99,t011,CambodiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,36,35.88,2017,December,ODIs
aaTeamsODIs2017_100,100,t012,MaliODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,20,35.52,2017,December,ODIs
aaTeamsODIs2016_001,1,t001,AustraliaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,11,95.59,2016,December,ODIs
aaTeamsODIs2016_002,2,t002,EnglandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,17,94.63,2016,December,ODIs
aaTeamsODIs2016_003,3,t003,South AfricaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,48,93.68,2016,December,ODIs
aaTeamsODIs2016_004,4,t004,West IndiesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,40,92.75,2016,December,ODIs
aaTeamsODIs2016_005,5,t005,New ZealandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,45,91.82,2016,December,ODIs
aaTeamsODIs2016_006,6,t006,IndiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,40,90.90,2016,December,ODIs
aaTeamsODIs2016_007,7,t007,PakistanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,17,89.99,2016,December,ODIs
aaTeamsODIs2016_008,8,t008,Sri LankaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,33,89.09,2016,December,ODIs
aaTeamsODIs2016_009,9,t001,CanadaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,20,88.20,2016,December,ODIs
aaTeamsODIs2016_010,10,t002,ZimbabweODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,50,87.32,2016,December,ODIs
aaTeamsODIs2016_011,11,t003,BangladeshODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,42,86.45,2016,December,ODIs
aaTeamsODIs2016_012,12,t004,United Arab EmiratesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,35,85.58,2016,December,ODIs
aaTeamsODIs2016_013,13,t005,NetherlandsODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,24,84.73,2016,December,ODIs
aaTeamsODIs2016_014,14,t006,KenyaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,36,83.88,2016,December,ODIs
aaTeamsODIs2016_015,15,t007,ScotlandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,41,83.04,2016,December,ODIs
aaTeamsODIs2016_016,16,t008,NamibiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,40,82.21,2016,December,ODIs
aaTeamsODIs2016_017,17,t001,Hong KongODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,21,81.39,2016,December,ODIs
aaTeamsODIs2016_018,18,t002,United States of AmericaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,33,80.57,2016,December,ODIs
aaTeamsODIs2016_019,19,t003,BermudaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,44,79.77,2016,December,ODIs
aaTeamsODIs2016_020,20,t004,IrelandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,37,78.97,2016,December,ODIs
aaTeamsODIs2016_021,21,t005,AfghanistanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,24,78.18,2016,December,ODIs
aaTeamsODIs2016_022,22,t006,NepalODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,46,77.40,2016,December,ODIs
aaTeamsODIs2016_023,23,t007,Papua New GuineaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,44,76.63,2016,December,ODIs
aaTeamsODIs2016_024,24,t008,OmanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,43,75.86,2016,December,ODIs
aaTeamsODIs2016_025,25,t001,BaaaainODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,45,75.10,2016,December,ODIs
aaTeamsODIs2016_026,26,t002,KuwaitODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,21,74.35,2016,December,ODIs
aaTeamsODIs2016_027,27,t003,MaldivesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,43,73.61,2016,December,ODIs
aaTeamsODIs2016_028,28,t004,Saudi ArabiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,31,72.87,2016,December,ODIs
aaTeamsODIs2016_029,29,t005,QatarODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,33,72.14,2016,December,ODIs
aaTeamsODIs2016_030,30,t006,PhilippinesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,29,71.42,2016,December,ODIs
aaTeamsODIs2016_031,31,t007,VanuatuODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,38,70.71,2016,December,ODIs
aaTeamsODIs2016_032,32,t008,MaltaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,50,70.00,2016,December,ODIs
aaTeamsODIs2016_033,33,t001,SpainODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,34,69.30,2016,December,ODIs
aaTeamsODIs2016_034,34,t002,BelizeODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,27,68.61,2016,December,ODIs
aaTeamsODIs2016_035,35,t003,MexicoODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,45,67.92,2016,December,ODIs
aaTeamsODIs2016_036,36,t004,Costa RicaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,23,67.24,2016,December,ODIs
aaTeamsODIs2016_037,37,t005,PanamaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,13,66.57,2016,December,ODIs
aaTeamsODIs2016_038,38,t006,BelgiumODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,27,65.90,2016,December,ODIs
aaTeamsODIs2016_039,39,t007,GermanyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,41,65.24,2016,December,ODIs
aaTeamsODIs2016_040,40,t008,NigeriaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,43,64.59,2016,December,ODIs
aaTeamsODIs2016_041,41,t001,BotswanaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,37,63.94,2016,December,ODIs
aaTeamsODIs2016_042,42,t002,GhanaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,43,63.31,2016,December,ODIs
aaTeamsODIs2016_043,43,t003,UgandaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,20,62.67,2016,December,ODIs
aaTeamsODIs2016_044,44,t004,ItalyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,24,62.05,2016,December,ODIs
aaTeamsODIs2016_045,45,t005,GuernseyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,14,61.43,2016,December,ODIs
aaTeamsODIs2016_046,46,t006,JerseyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,37,60.81,2016,December,ODIs
aaTeamsODIs2016_047,47,t007,NorwayODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,29,60.20,2016,December,ODIs
aaTeamsODIs2016_048,48,t008,DenmarkODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,46,59.60,2016,December,ODIs
aaTeamsODIs2016_049,49,t001,MalaysiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,30,59.00,2016,December,ODIs
aaTeamsODIs2016_050,50,t002,ThailandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,33,58.41,2016,December,ODIs
aaTeamsODIs2016_051,51,t003,SamoaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,37,57.83,2016,December,ODIs
aaTeamsODIs2016_052,52,t004,FinlandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,25,57.25,2016,December,ODIs
aaTeamsODIs2016_053,53,t005,SingaporeODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,48,56.68,2016,December,ODIs
aaTeamsODIs2016_054,54,t006,Cayman IslandsODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,33,56.11,2016,December,ODIs
aaTeamsODIs2016_055,55,t007,AustriaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,49,55.55,2016,December,ODIs
aaTeamsODIs2016_056,56,t008,RomaniaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,32,55.00,2016,December,ODIs
aaTeamsODIs2016_057,57,t001,LuxembourgODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,30,54.45,2016,December,ODIs
aaTeamsODIs2016_058,58,t002,TurkeyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,21,53.90,2016,December,ODIs
aaTeamsODIs2016_059,59,t003,Czech RepublicODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,23,53.36,2016,December,ODIs
aaTeamsODIs2016_060,60,t004,ArgentinaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,17,52.83,2016,December,ODIs
aaTeamsODIs2016_061,61,t005,BrazilODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,13,52.30,2016,December,ODIs
aaTeamsODIs2016_062,62,t006,ChileODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,10,51.78,2016,December,ODIs
aaTeamsODIs2016_063,63,t007,PeruODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,30,51.26,2016,December,ODIs
aaTeamsODIs2016_064,64,t008,BulgariaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,41,50.75,2016,December,ODIs
aaTeamsODIs2016_065,65,t001,SerbiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,10,50.24,2016,December,ODIs
aaTeamsODIs2016_066,66,t002,GreeceODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,41,49.74,2016,December,ODIs
aaTeamsODIs2016_067,67,t003,PortugalODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,11,49.24,2016,December,ODIs
aaTeamsODIs2016_068,68,t004,GibraltarODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,28,48.75,2016,December,ODIs
aaTeamsODIs2016_069,69,t005,MalawiODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,16,48.26,2016,December,ODIs
aaTeamsODIs2016_070,70,t006,MozambiqueODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,15,47.78,2016,December,ODIs
aaTeamsODIs2016_071,71,t007,BhutanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,19,47.30,2016,December,ODIs
aaTeamsODIs2016_072,72,t008,Isle of ManODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,25,46.83,2016,December,ODIs
aaTeamsODIs2016_073,73,t001,FranceODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,43,46.36,2016,December,ODIs
aaTeamsODIs2016_074,74,t002,SwedenODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,37,45.90,2016,December,ODIs
aaTeamsODIs2016_075,75,t003,RwandaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,49,45.44,2016,December,ODIs
aaTeamsODIs2016_076,76,t004,HungaryODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,41,44.98,2016,December,ODIs
aaTeamsODIs2016_077,77,t005,CyprusODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,41,44.53,2016,December,ODIs
aaTeamsODIs2016_078,78,t006,EstoniaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,34,44.09,2016,December,ODIs
aaTeamsODIs2016_079,79,t007,LesothoODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,34,43.65,2016,December,ODIs
aaTeamsODIs2016_080,80,t008,SeychellesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,23,43.21,2016,December,ODIs
aaTeamsODIs2016_081,81,t001,Sierra LeoneODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,18,42.78,2016,December,ODIs
aaTeamsODIs2016_082,82,t002,SwitzerlandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,47,42.35,2016,December,ODIs
aaTeamsODIs2016_083,83,t003,CameroonODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,30,41.93,2016,December,ODIs
aaTeamsODIs2016_084,84,t004,BahamasODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,39,41.51,2016,December,ODIs
aaTeamsODIs2016_085,85,t005,IsraelODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,23,41.09,2016,December,ODIs
aaTeamsODIs2016_086,86,t006,CroatiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,29,40.68,2016,December,ODIs
aaTeamsODIs2016_087,87,t007,SloveniaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,22,40.27,2016,December,ODIs
aaTeamsODIs2016_088,88,t008,FijiODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,43,39.87,2016,December,ODIs
aaTeamsODIs2016_089,89,t001,Cook IslandsODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,13,39.47,2016,December,ODIs
aaTeamsODIs2016_090,90,t002,IndonesiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,34,39.08,2016,December,ODIs
aaTeamsODIs2016_091,91,t003,JapanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,20,38.69,2016,December,ODIs
aaTeamsODIs2016_092,92,t004,MaliODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,33,38.30,2016,December,ODIs
aaTeamsODIs2016_093,93,t005,GambiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,28,37.92,2016,December,ODIs
aaTeamsODIs2016_094,94,t006,CambodiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,38,37.54,2016,December,ODIs
aaTeamsODIs2016_095,95,t007,MyanmarODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,20,37.16,2016,December,ODIs
aaTeamsODIs2016_096,96,t008,MongoliaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,28,36.79,2016,December,ODIs
aaTeamsODIs2016_097,97,t009,MaliODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,21,36.42,2016,December,ODIs
aaTeamsODIs2016_098,98,t010,GambiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,12,36.06,2016,December,ODIs
aaTeamsODIs2016_099,99,t011,CambodiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,12,35.70,2016,December,ODIs
aaTeamsODIs2016_100,100,t012,MaliODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,27,35.34,2016,December,ODIs
aaTeamsODIs2015_001,1,t001,AustraliaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,43,95.11,2015,December,ODIs
aaTeamsODIs2015_002,2,t002,EnglandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,39,94.16,2015,December,ODIs
aaTeamsODIs2015_003,3,t003,South AfricaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,15,93.22,2015,December,ODIs
aaTeamsODIs2015_004,4,t004,West IndiesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,13,92.28,2015,December,ODIs
aaTeamsODIs2015_005,5,t005,New ZealandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,31,91.36,2015,December,ODIs
aaTeamsODIs2015_006,6,t006,IndiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,35,90.45,2015,December,ODIs
aaTeamsODIs2015_007,7,t007,PakistanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,10,89.54,2015,December,ODIs
aaTeamsODIs2015_008,8,t008,Sri LankaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,33,88.65,2015,December,ODIs
aaTeamsODIs2015_009,9,t001,CanadaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,28,87.76,2015,December,ODIs
aaTeamsODIs2015_010,10,t002,ZimbabweODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,22,86.88,2015,December,ODIs
aaTeamsODIs2015_011,11,t003,BangladeshODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,37,86.01,2015,December,ODIs
aaTeamsODIs2015_012,12,t004,United Arab EmiratesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,35,85.15,2015,December,ODIs
aaTeamsODIs2015_013,13,t005,NetherlandsODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,13,84.30,2015,December,ODIs
aaTeamsODIs2015_014,14,t006,KenyaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,44,83.46,2015,December,ODIs
aaTeamsODIs2015_015,15,t007,ScotlandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,15,82.63,2015,December,ODIs
aaTeamsODIs2015_016,16,t008,NamibiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,27,81.80,2015,December,ODIs
aaTeamsODIs2015_017,17,t001,Hong KongODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,22,80.98,2015,December,ODIs
aaTeamsODIs2015_018,18,t002,United States of AmericaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,43,80.17,2015,December,ODIs
aaTeamsODIs2015_019,19,t003,BermudaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,12,79.37,2015,December,ODIs
aaTeamsODIs2015_020,20,t004,IrelandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,27,78.58,2015,December,ODIs
aaTeamsODIs2015_021,21,t005,AfghanistanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,22,77.79,2015,December,ODIs
aaTeamsODIs2015_022,22,t006,NepalODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,17,77.01,2015,December,ODIs
aaTeamsODIs2015_023,23,t007,Papua New GuineaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,32,76.24,2015,December,ODIs
aaTeamsODIs2015_024,24,t008,OmanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,28,75.48,2015,December,ODIs
aaTeamsODIs2015_025,25,t001,BaaaainODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,15,74.72,2015,December,ODIs
aaTeamsODIs2015_026,26,t002,KuwaitODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,39,73.98,2015,December,ODIs
aaTeamsODIs2015_027,27,t003,MaldivesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,19,73.24,2015,December,ODIs
aaTeamsODIs2015_028,28,t004,Saudi ArabiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,36,72.51,2015,December,ODIs
aaTeamsODIs2015_029,29,t005,QatarODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,45,71.78,2015,December,ODIs
aaTeamsODIs2015_030,30,t006,PhilippinesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,27,71.06,2015,December,ODIs
aaTeamsODIs2015_031,31,t007,VanuatuODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,21,70.35,2015,December,ODIs
aaTeamsODIs2015_032,32,t008,MaltaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,39,69.65,2015,December,ODIs
aaTeamsODIs2015_033,33,t001,SpainODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,21,68.95,2015,December,ODIs
aaTeamsODIs2015_034,34,t002,BelizeODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,25,68.26,2015,December,ODIs
aaTeamsODIs2015_035,35,t003,MexicoODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,35,67.58,2015,December,ODIs
aaTeamsODIs2015_036,36,t004,Costa RicaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,29,66.90,2015,December,ODIs
aaTeamsODIs2015_037,37,t005,PanamaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,17,66.23,2015,December,ODIs
aaTeamsODIs2015_038,38,t006,BelgiumODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,22,65.57,2015,December,ODIs
aaTeamsODIs2015_039,39,t007,GermanyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,44,64.92,2015,December,ODIs
aaTeamsODIs2015_040,40,t008,NigeriaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,41,64.27,2015,December,ODIs
aaTeamsODIs2015_041,41,t001,BotswanaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,10,63.62,2015,December,ODIs
aaTeamsODIs2015_042,42,t002,GhanaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,35,62.99,2015,December,ODIs
aaTeamsODIs2015_043,43,t003,UgandaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,36,62.36,2015,December,ODIs
aaTeamsODIs2015_044,44,t004,ItalyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,34,61.74,2015,December,ODIs
aaTeamsODIs2015_045,45,t005,GuernseyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,38,61.12,2015,December,ODIs
aaTeamsODIs2015_046,46,t006,JerseyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,11,60.51,2015,December,ODIs
aaTeamsODIs2015_047,47,t007,NorwayODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,33,59.90,2015,December,ODIs
